donor,region,roi,panel,area_mm2,n_cells,density_Endothelial,density_Fibroblast,density_Macrophage,density_CD8 T,density_CD4 T,density_Treg,density_B cell,density_NK,density_Monocyte,density_DC,density_Myeloid (other),density_Parenchyma,density_ambiguous
HPAP-037,Body of pancreas,ROI1,CD163,1.21,8477,626.4462809917355,938.0165289256198,59.50413223140496,54.54545454545455,30.578512396694215,4.958677685950414,3.3057851239669422,11.570247933884298,60.3305785123967,1.6528925619834711,4.958677685950414,5173.553719008265,36.36363636363637
HPAP-037,Body of pancreas,ROI2,CD163,1.0,6482,691.0,911.0,93.0,46.0,7.0,0.0,45.0,23.0,67.0,7.0,19.0,4569.0,4.0
HPAP-037,Body of pancreas,ROI3,CD163,1.32,9315,680.3030303030303,921.9696969696969,62.12121212121212,59.848484848484844,18.18181818181818,0.7575757575757576,32.57575757575757,13.636363636363635,68.18181818181817,1.5151515151515151,12.878787878787879,5183.333333333333,1.5151515151515151
HPAP-037,Head of pancreas,ROI1,CD163,1.2,8093,699.1666666666667,960.8333333333334,60.833333333333336,59.16666666666667,35.0,15.833333333333334,0.8333333333333334,19.166666666666668,66.66666666666667,7.5,5.0,4785.833333333334,28.333333333333336
HPAP-037,Head of pancreas,ROI2,CD163,1.84,10717,681.5217391304348,820.1086956521739,40.76086956521739,46.73913043478261,29.891304347826086,7.065217391304348,0.0,12.5,30.978260869565215,0.5434782608695652,2.717391304347826,4128.804347826087,22.82608695652174
HPAP-037,Head of pancreas,ROI3,CD163,1.0,5486,440.0,659.0,37.0,56.0,22.0,1.0,1.0,17.0,24.0,1.0,1.0,4202.0,25.0
HPAP-037,Tail of pancreas,ROI1,CD163,1.0,4191,606.0,409.0,47.0,81.0,24.0,22.0,1.0,6.0,23.0,3.0,2.0,2953.0,14.0
HPAP-037,Tail of pancreas,ROI2,CD163,1.287088,2507,333.31054286886365,225.31481918874235,20.977586614124288,42.73212088062355,6.992528871374763,9.323371828499683,0.0,10.100319480874656,26.4162201807491,1.553895304749947,3.884738261874868,1257.1013015427072,10.100319480874656
HPAP-037,Tail of pancreas,ROI3,CD163,2.331199,5378,770.4189989786372,283.1161132104123,21.877154202622773,27.882647513146672,8.579276157891284,7.292384734207591,0.0,6.863420926313027,1.2868914236836926,0.0,0.4289638078945642,1172.7870507837383,6.434457118418463
HPAP-039,Body of pancreas,ROI3,CD11b,0.99,5948,434.34343434343435,1756.5656565656566,41.41414141414141,117.17171717171718,141.41414141414143,21.21212121212121,11.11111111111111,16.161616161616163,33.333333333333336,10.1010101010101,34.343434343434346,3359.59595959596,31.313131313131315
HPAP-039,Body of pancreas,ROI4,CD11b,0.999,6377,422.4224224224224,1315.3153153153153,64.06406406406407,149.14914914914914,201.2012012012012,19.01901901901902,5.005005005005005,6.006006006006006,39.03903903903904,15.015015015015015,58.05805805805806,4035.035035035035,54.054054054054056
HPAP-039,Body of pancreas,ROI5,CD11b,1.001,8205,452.5474525474526,2692.3076923076924,39.960039960039964,183.81618381618384,234.7652347652348,9.990009990009991,12.987012987012989,30.96903096903097,48.95104895104895,9.990009990009991,36.96303696303697,4402.597402597403,40.95904095904096
HPAP-039,Head of pancreas,ROI1,CD11b,1.00125,8295,661.1735330836455,2211.23595505618,167.79026217228466,253.6828963795256,260.6741573033708,25.967540574282147,45.94257178526841,19.975031210986266,91.88514357053683,47.940074906367045,97.8776529338327,4339.575530586767,60.923845193508114
HPAP-039,Head of pancreas,ROI2,CD11b,1.04595,7955,597.5429035804771,2285.9601319374733,120.46464936182419,200.77441560304032,230.41254362063196,11.47282374874516,3.8242745829150535,19.121372914575268,76.48549165830107,14.341029685931451,34.418471246235484,3957.1681246713515,53.53984416081075
HPAP-039,Head of pancreas,ROI4,CD11b,1.0,8647,674.0,2567.0,77.0,211.0,270.0,30.0,5.0,15.0,46.0,8.0,38.0,4656.0,50.0
HPAP-039,Tail of pancreas,ROI1,CD11b,0.999999,7174,399.000399000399,1397.001397001397,30.00003000003,165.000165000165,119.000119000119,130.00013000013,5.000005000005,17.000017000017,39.000039000039,8.000008000008,29.000029000029002,4809.004809004809,27.000027000027
HPAP-039,Tail of pancreas,ROI2,CD11b,1.001,8569,467.5324675324676,2304.695304695305,39.960039960039964,218.7812187812188,258.7412587412588,8.991008991008991,13.986013986013987,6.993006993006993,53.94605394605395,30.96903096903097,63.936063936063945,5048.951048951049,42.957042957042965
HPAP-039,Tail of pancreas,ROI3,CD11b,1.001,8170,510.48951048951056,2064.9350649350654,36.96303696303697,191.80819180819182,199.80019980019983,13.986013986013987,11.988011988011989,8.991008991008991,33.96603396603397,8.991008991008991,16.983016983016984,5030.969030969031,31.968031968031973
HPAP-040,Body of pancreas,ROI1,CD163,1.0,5227,538.0,1023.0,64.0,27.0,11.0,4.0,8.0,8.0,31.0,4.0,10.0,3466.0,33.0
HPAP-040,Body of pancreas,ROI2,CD163,1.105,3574,512.2171945701358,652.4886877828054,28.959276018099548,28.959276018099548,15.384615384615385,1.8099547511312217,6.334841628959276,1.8099547511312217,21.71945701357466,0.9049773755656109,0.9049773755656109,1940.2714932126696,22.624434389140273
HPAP-040,Body of pancreas,ROI3,CD163,1.0,2935,440.0,608.0,31.0,35.0,1.0,0.0,7.0,12.0,22.0,8.0,10.0,1757.0,4.0
HPAP-040,Head of pancreas,ROI1,CD163,1.61,7550,516.7701863354037,812.4223602484471,90.6832298136646,45.3416149068323,26.08695652173913,6.211180124223602,4.3478260869565215,9.937888198757763,1.8633540372670807,0.0,0.0,3159.6273291925463,16.149068322981364
HPAP-040,Head of pancreas,ROI2,CD163,1.0,7275,713.0,1276.0,73.0,73.0,19.0,9.0,10.0,28.0,64.0,3.0,3.0,4944.0,60.0
HPAP-040,Head of pancreas,ROI3,CD163,1.0,5310,504.0,1022.0,96.0,36.0,20.0,5.0,7.0,30.0,56.0,0.0,3.0,3496.0,35.0
HPAP-040,Tail of pancreas,ROI1,CD163,1.0,7703,559.0,1367.0,93.0,51.0,17.0,3.0,25.0,14.0,78.0,7.0,6.0,5437.0,46.0
HPAP-040,Tail of pancreas,ROI2,CD163,1.0,6186,473.0,965.0,90.0,78.0,6.0,1.0,26.0,24.0,81.0,4.0,30.0,4399.0,9.0
HPAP-040,Tail of pancreas,ROI3,CD163,1.0,5868,564.0,936.0,105.0,107.0,12.0,0.0,32.0,18.0,86.0,12.0,24.0,3956.0,16.0
HPAP-042,Body of pancreas,ROI1,CD163,1.0,5556,370.0,1105.0,23.0,5.0,2.0,0.0,2.0,3.0,28.0,2.0,4.0,4011.0,1.0
HPAP-042,Body of pancreas,ROI2,CD163,1.0,3916,348.0,710.0,13.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,2.0,2835.0,0.0
HPAP-042,Body of pancreas,ROI3,CD163,1.2,2979,245.83333333333334,510.83333333333337,6.666666666666667,1.6666666666666667,6.666666666666667,0.0,0.8333333333333334,1.6666666666666667,7.5,2.5,0.8333333333333334,1695.0,2.5
HPAP-042,Tail of pancreas,ROI1,CD163,1.0,7242,443.0,1614.0,66.0,14.0,15.0,1.0,2.0,7.0,44.0,2.0,5.0,5016.0,13.0
HPAP-042,Tail of pancreas,ROI2,CD163,1.0,7464,331.0,1748.0,57.0,11.0,7.0,3.0,17.0,6.0,27.0,4.0,13.0,5221.0,19.0
HPAP-046,Body of pancreas,ROI1,CD163,1.0,5656,550.0,827.0,36.0,27.0,15.0,4.0,2.0,9.0,27.0,7.0,4.0,4126.0,22.0
HPAP-046,Body of pancreas,ROI2,CD163,1.0,7150,566.0,1329.0,64.0,40.0,70.0,16.0,4.0,13.0,32.0,6.0,2.0,4971.0,37.0
HPAP-046,Body of pancreas,ROI3,CD163,1.0,6754,525.0,1265.0,55.0,23.0,41.0,15.0,2.0,14.0,43.0,8.0,8.0,4723.0,32.0
HPAP-046,Head of pancreas,ROI1,CD163,1.0,5290,587.0,865.0,72.0,41.0,11.0,0.0,12.0,14.0,40.0,2.0,10.0,3606.0,30.0
HPAP-046,Head of pancreas,ROI3,CD163,1.0,2544,305.0,816.0,111.0,31.0,31.0,12.0,15.0,9.0,67.0,16.0,19.0,1102.0,10.0
HPAP-046,Tail of pancreas,ROI1,CD163,1.44,9388,672.2222222222223,848.6111111111111,75.69444444444444,56.25,54.861111111111114,5.555555555555555,6.944444444444445,6.25,47.91666666666667,2.7777777777777777,4.861111111111112,4695.138888888889,42.361111111111114
HPAP-046,Tail of pancreas,ROI2,CD163,1.0,7086,824.0,983.0,75.0,19.0,35.0,2.0,1.0,9.0,53.0,5.0,9.0,5036.0,35.0
HPAP-046,Tail of pancreas,ROI3,CD163,1.0,7988,583.0,717.0,71.0,40.0,36.0,6.0,5.0,11.0,40.0,9.0,1.0,6433.0,36.0
HPAP-047,Body of pancreas,ROI1,both,1.0,6746,236.0,201.0,275.0,16.0,35.0,2.0,9.0,27.0,77.0,9.0,21.0,5816.0,22.0
HPAP-047,Body of pancreas,ROI2,both,1.0,5403,216.0,102.0,186.0,6.0,21.0,7.0,11.0,22.0,24.0,6.0,17.0,4769.0,16.0
HPAP-047,Body of pancreas,ROI3,both,1.0,6276,188.0,214.0,134.0,13.0,4.0,0.0,1.0,22.0,72.0,9.0,24.0,5593.0,2.0
HPAP-052,Body of pancreas,ROI1,CD163,0.8,3699,271.25,775.0,65.0,35.0,5.0,2.5,3.75,13.75,21.25,2.5,3.75,3417.5,7.5
HPAP-052,Body of pancreas,ROI2,CD163,1.0,5746,313.0,1184.0,101.0,42.0,7.0,0.0,3.0,15.0,24.0,3.0,10.0,4040.0,4.0
HPAP-052,Body of pancreas,ROI3,CD163,0.98,6682,309.18367346938777,1105.1020408163265,80.61224489795919,39.79591836734694,17.346938775510203,6.122448979591836,1.0204081632653061,12.244897959183673,28.571428571428573,1.0204081632653061,7.142857142857143,5193.877551020409,16.3265306122449
HPAP-052,Head of pancreas,ROI1,CD163,1.0,6637,394.0,1797.0,172.0,67.0,14.0,0.0,18.0,14.0,67.0,8.0,15.0,4063.0,8.0
HPAP-052,Head of pancreas,ROI2,CD163,1.00125,4813,294.63171036204744,661.1735330836455,82.896379525593,27.965043695380775,4.9937578027465666,0.0,4.9937578027465666,20.973782771535582,27.965043695380775,4.9937578027465666,11.985018726591761,3656.4294631710363,7.990012484394507
HPAP-052,Head of pancreas,ROI3,CD163,1.0,5989,355.0,1123.0,85.0,79.0,13.0,1.0,8.0,14.0,39.0,5.0,16.0,4248.0,3.0
HPAP-052,Tail of pancreas,ROI1,CD163,1.0,6838,368.0,1712.0,121.0,64.0,6.0,2.0,22.0,6.0,69.0,6.0,27.0,4430.0,5.0
HPAP-052,Tail of pancreas,ROI2,CD163,1.0,6480,390.0,403.0,108.0,54.0,5.0,0.0,4.0,10.0,31.0,9.0,15.0,5448.0,3.0
HPAP-052,Tail of pancreas,ROI3,CD163,1.275,7448,259.6078431372549,926.2745098039217,96.47058823529413,58.82352941176471,3.9215686274509807,0.0,9.411764705882353,21.96078431372549,34.50980392156863,8.627450980392158,21.176470588235297,4396.078431372549,4.705882352941177
HPAP-053,Body of pancreas,ROI1,CD163,1.0,7056,594.0,790.0,102.0,76.0,4.0,0.0,0.0,25.0,42.0,1.0,14.0,5405.0,3.0
HPAP-053,Body of pancreas,ROI2,CD163,1.0,7208,554.0,1145.0,120.0,95.0,5.0,1.0,0.0,30.0,33.0,3.0,16.0,5201.0,5.0
HPAP-053,Body of pancreas,ROI3,CD163,1.0,7716,671.0,695.0,130.0,78.0,3.0,2.0,0.0,27.0,53.0,3.0,21.0,6029.0,4.0
HPAP-053,Head of pancreas,ROI1,CD163,1.351,8109,445.5958549222798,502.59067357512953,113.24944485566247,49.592894152479644,1.4803849000740192,0.0,0.7401924500370096,19.98519615099926,53.293856402664694,0.0,18.50481125092524,4794.966691339749,2.220577350111029
HPAP-053,Head of pancreas,ROI2,CD163,1.44,8795,452.77777777777777,690.9722222222223,75.0,52.77777777777778,5.555555555555555,0.6944444444444444,0.0,16.666666666666668,45.833333333333336,2.0833333333333335,13.88888888888889,4748.611111111111,2.7777777777777777
HPAP-053,Head of pancreas,ROI3,CD163,1.0,6099,497.0,760.0,65.0,40.0,10.0,0.0,2.0,17.0,39.0,1.0,13.0,4650.0,5.0
HPAP-053,Tail of pancreas,ROI1,CD163,1.0,4620,528.0,314.0,91.0,62.0,5.0,13.0,1.0,8.0,26.0,3.0,4.0,3551.0,14.0
HPAP-053,Tail of pancreas,ROI2,CD163,1.0,7493,564.0,992.0,162.0,84.0,2.0,0.0,4.0,25.0,59.0,4.0,21.0,5571.0,5.0
HPAP-053,Tail of pancreas,ROI3,CD163,1.0,6572,534.0,603.0,103.0,74.0,4.0,0.0,0.0,25.0,42.0,1.0,10.0,5173.0,3.0
HPAP-054,Body of pancreas,ROI1,CD163,1.0,6083,363.0,601.0,52.0,41.0,1.0,0.0,0.0,19.0,66.0,6.0,10.0,4923.0,1.0
HPAP-054,Body of pancreas,ROI2,CD163,1.3,7368,356.15384615384613,690.7692307692307,73.07692307692308,37.69230769230769,5.384615384615384,0.0,1.5384615384615383,11.538461538461538,51.53846153846154,6.153846153846153,10.769230769230768,4420.7692307692305,2.3076923076923075
HPAP-054,Body of pancreas,ROI3,CD163,1.0,6207,429.0,831.0,16.0,48.0,1.0,1.0,0.0,4.0,22.0,1.0,5.0,4845.0,4.0
HPAP-054,Head of pancreas,ROI1,CD163,1.0,3408,463.0,476.0,15.0,31.0,3.0,5.0,1.0,1.0,5.0,0.0,2.0,2393.0,13.0
HPAP-054,Head of pancreas,ROI2,CD163,1.0,7694,511.0,1195.0,23.0,57.0,3.0,0.0,0.0,7.0,14.0,0.0,6.0,5873.0,5.0
HPAP-054,Head of pancreas,ROI3,CD163,1.0,3562,718.0,443.0,13.0,34.0,3.0,6.0,0.0,0.0,12.0,2.0,1.0,2318.0,12.0
HPAP-054,Tail of pancreas,ROI1,CD163,1.0,4761,380.0,643.0,31.0,70.0,7.0,10.0,0.0,2.0,16.0,2.0,7.0,3585.0,8.0
HPAP-054,Tail of pancreas,ROI2,CD163,1.0,5333,293.0,881.0,32.0,56.0,8.0,3.0,0.0,6.0,25.0,5.0,7.0,4012.0,5.0
HPAP-054,Tail of pancreas,ROI3,CD163,1.0,2749,472.0,338.0,36.0,45.0,6.0,3.0,3.0,10.0,24.0,3.0,7.0,1797.0,5.0
HPAP-056,Body of pancreas,ROI2,CD163,1.0,7303,363.0,64.0,678.0,0.0,126.0,0.0,93.0,84.0,155.0,49.0,85.0,5421.0,185.0
HPAP-056,Body of pancreas,ROI3,CD163,1.0,7854,521.0,68.0,583.0,0.0,115.0,2.0,127.0,75.0,162.0,44.0,114.0,5896.0,147.0
HPAP-056,Body of pancreas,ROI5,CD163,0.935,6972,466.31016042780743,38.50267379679144,527.2727272727273,0.0,77.00534759358288,1.06951871657754,66.31016042780749,65.24064171122994,113.36898395721924,24.59893048128342,81.28342245989305,5859.893048128342,135.82887700534758
HPAP-056,Head of pancreas,ROI1,CD163,2.0,14342,417.0,77.5,583.0,0.0,51.0,3.0,95.5,70.5,106.0,26.0,70.0,5556.0,115.5
HPAP-056,Head of pancreas,ROI2,CD163,1.0,6893,311.0,78.0,803.0,0.0,152.0,3.0,146.0,83.0,131.0,47.0,115.0,4884.0,140.0
HPAP-056,Tail of pancreas,ROI1,CD163,1.0,7843,480.0,155.0,529.0,0.0,76.0,3.0,89.0,25.0,136.0,30.0,90.0,6113.0,117.0
HPAP-056,Tail of pancreas,ROI2,CD163,1.045,8161,511.96172248803833,51.674641148325364,490.90909090909093,0.0,60.28708133971292,2.870813397129187,82.29665071770336,33.49282296650718,171.29186602870814,27.751196172248807,76.55502392344498,6202.8708133971295,97.60765550239235
HPAP-056,Tail of pancreas,ROI3,CD163,1.0,7881,424.0,0.0,429.0,0.0,41.0,10.0,63.0,20.0,119.0,30.0,121.0,6498.0,126.0
HPAP-059,Body of pancreas,ROI1,CD163,1.02,7213,290.19607843137254,37.254901960784316,306.8627450980392,0.0,133.33333333333334,44.11764705882353,0.9803921568627451,94.11764705882352,379.4117647058823,47.05882352941176,621.5686274509803,4622.549019607843,494.11764705882354
HPAP-059,Body of pancreas,ROI2,CD163,1.2,8697,454.1666666666667,48.333333333333336,155.0,0.0,44.16666666666667,6.666666666666667,0.0,35.0,62.5,5.0,17.5,6315.833333333334,103.33333333333334
HPAP-059,Body of pancreas,ROI3,CD163,1.5,11043,412.6666666666667,55.333333333333336,180.0,0.0,39.333333333333336,6.0,0.0,20.666666666666668,100.66666666666667,3.3333333333333335,13.333333333333334,6442.666666666667,88.0
HPAP-059,Head of pancreas,ROI2,CD163,1.21,8836,501.6528925619835,852.0661157024794,233.05785123966942,70.24793388429752,49.586776859504134,9.090909090909092,6.6115702479338845,33.88429752066116,127.27272727272728,8.264462809917356,12.396694214876034,5361.983471074381,36.36363636363637
HPAP-059,Head of pancreas,ROI3,CD163,1.0,8345,522.0,719.0,297.0,116.0,54.0,12.0,2.0,44.0,63.0,8.0,14.0,6456.0,38.0
HPAP-059,Head of pancreas,ROI4,CD163,2.25,16453,465.3333333333333,769.3333333333334,215.11111111111111,125.33333333333333,65.33333333333333,8.0,1.7777777777777777,27.555555555555557,65.33333333333333,11.11111111111111,9.333333333333334,5525.777777777777,23.11111111111111
HPAP-059,Tail of pancreas,ROI1,CD163,1.0,7526,440.0,49.0,194.0,0.0,54.0,3.0,10.0,20.0,76.0,12.0,12.0,6473.0,183.0
HPAP-059,Tail of pancreas,ROI2,CD163,1.0,8495,404.0,33.0,172.0,0.0,62.0,1.0,1.0,30.0,71.0,5.0,8.0,7600.0,108.0
HPAP-059,Tail of pancreas,ROI3,CD163,1.0,7775,441.0,50.0,112.0,0.0,30.0,4.0,2.0,17.0,33.0,10.0,4.0,6974.0,98.0
HPAP-063,Body of pancreas,ROI1,CD163,1.1,7031,426.3636363636363,1221.8181818181818,279.09090909090907,219.99999999999997,53.63636363636363,2.727272727272727,53.63636363636363,17.27272727272727,53.63636363636363,9.09090909090909,19.09090909090909,4024.545454545454,10.909090909090908
HPAP-063,Body of pancreas,ROI2,CD163,1.2,7040,338.33333333333337,1345.0,175.83333333333334,102.5,27.5,0.0,43.333333333333336,14.166666666666668,35.833333333333336,5.833333333333334,22.5,3748.3333333333335,7.5
HPAP-063,Body of pancreas,ROI3,CD163,1.0,6052,353.0,1421.0,242.0,106.0,30.0,0.0,51.0,19.0,41.0,3.0,19.0,3761.0,6.0
HPAP-063,Head of pancreas,ROI1,CD163,1.0,6573,353.0,1387.0,172.0,78.0,11.0,0.0,44.0,34.0,61.0,5.0,27.0,4400.0,1.0
HPAP-063,Head of pancreas,ROI2,CD163,0.9321,6304,375.496191395773,1364.660444158352,185.60240317562491,82.60916210707005,25.748310267138717,0.0,66.51646819010836,39.69531166183886,86.90054715159317,6.437077566784679,31.11254157279262,4494.152987876837,4.291385044523119
HPAP-063,Head of pancreas,ROI3,CD163,1.0,7185,275.0,1481.0,182.0,81.0,18.0,2.0,45.0,33.0,74.0,9.0,22.0,4961.0,2.0
HPAP-063,Tail of pancreas,ROI1,CD163,1.0,5838,394.0,1227.0,273.0,168.0,28.0,1.0,56.0,23.0,73.0,11.0,22.0,3559.0,3.0
HPAP-063,Tail of pancreas,ROI2,CD163,1.2,7341,390.0,1149.1666666666667,183.33333333333334,161.66666666666669,38.333333333333336,0.0,53.333333333333336,17.5,69.16666666666667,10.0,31.666666666666668,4008.3333333333335,5.0
HPAP-063,Tail of pancreas,ROI3,CD163,1.6224,10383,332.84023668639054,919.008875739645,175.04930966469428,120.80867850098619,24.65483234714004,0.6163708086785009,42.52958579881657,36.365877712031555,96.15384615384615,11.711045364891518,24.038461538461537,4611.070019723866,4.930966469428007
HPAP-066,Head of pancreas,ROI3,CD163,1.0,6017,257.0,1426.0,21.0,30.0,3.0,0.0,0.0,4.0,11.0,3.0,10.0,4251.0,1.0
HPAP-066,Head of pancreas,ROI4,CD163,1.2,7560,264.1666666666667,1558.3333333333335,45.0,40.833333333333336,1.6666666666666667,0.0,0.0,7.5,20.0,0.8333333333333334,23.333333333333336,4337.5,0.8333333333333334
HPAP-066,Head of pancreas,ROI5,CD163,1.2,7584,274.1666666666667,1468.3333333333335,40.833333333333336,35.833333333333336,0.0,0.0,1.6666666666666667,9.166666666666668,5.833333333333334,5.833333333333334,26.666666666666668,4450.833333333334,0.8333333333333334
HPAP-066,Tail of pancreas,ROI2,CD163,1.0,6997,323.0,1312.0,171.0,83.0,17.0,6.0,2.0,17.0,39.0,12.0,28.0,4983.0,4.0
HPAP-066,Tail of pancreas,ROI3,CD163,1.0,6171,326.0,1218.0,72.0,37.0,4.0,2.0,3.0,9.0,16.0,8.0,14.0,4457.0,5.0
HPAP-066,Tail of pancreas,ROI5,CD163,1.0,6855,318.0,1341.0,43.0,53.0,2.0,1.0,1.0,8.0,14.0,2.0,11.0,5061.0,0.0
HPAP-067,Body of pancreas,ROI1,CD163,1.0,6204,309.0,912.0,170.0,27.0,10.0,2.0,1.0,20.0,29.0,9.0,26.0,4686.0,3.0
HPAP-067,Body of pancreas,ROI2,CD163,1.0,6365,320.0,902.0,92.0,32.0,18.0,1.0,5.0,22.0,54.0,5.0,10.0,4903.0,1.0
HPAP-067,Body of pancreas,ROI3,CD163,1.0,6663,353.0,985.0,152.0,41.0,16.0,0.0,0.0,12.0,24.0,6.0,6.0,5064.0,4.0
HPAP-067,Head of pancreas,ROI1,CD163,1.0,6286,312.0,793.0,153.0,48.0,21.0,1.0,7.0,9.0,29.0,3.0,10.0,4897.0,3.0
HPAP-067,Head of pancreas,ROI2,CD163,1.0,7148,385.0,891.0,107.0,43.0,15.0,0.0,2.0,11.0,24.0,6.0,19.0,5644.0,1.0
HPAP-067,Head of pancreas,ROI3,CD163,1.0,7349,311.0,1101.0,124.0,33.0,20.0,0.0,0.0,12.0,19.0,7.0,13.0,5706.0,3.0
HPAP-067,Tail of pancreas,ROI1,CD163,1.0,6183,357.0,840.0,240.0,28.0,6.0,0.0,0.0,8.0,56.0,13.0,21.0,4611.0,3.0
HPAP-067,Tail of pancreas,ROI2,CD163,1.0,7405,483.0,1064.0,224.0,37.0,9.0,0.0,0.0,16.0,45.0,7.0,15.0,5500.0,5.0
HPAP-067,Tail of pancreas,ROI3,CD163,1.0,6701,413.0,925.0,163.0,18.0,11.0,0.0,1.0,18.0,30.0,3.0,17.0,5097.0,5.0
HPAP-074,Body of pancreas,ROI1,CD163,1.44,6631,201.38888888888889,1045.138888888889,79.16666666666667,72.22222222222223,15.277777777777779,0.0,4.166666666666667,10.416666666666668,20.833333333333336,4.861111111111112,4.861111111111112,3142.3611111111113,4.166666666666667
HPAP-074,Body of pancreas,ROI2,CD163,1.0,5189,263.0,1181.0,67.0,89.0,20.0,7.0,4.0,13.0,20.0,2.0,2.0,3512.0,9.0
HPAP-074,Body of pancreas,ROI3,CD163,1.0,4719,221.0,984.0,92.0,57.0,3.0,1.0,8.0,17.0,22.0,11.0,13.0,3289.0,1.0
HPAP-074,Head of pancreas,ROI3,CD163,0.9,4481,320.0,1025.5555555555554,142.22222222222223,87.77777777777777,14.444444444444445,5.555555555555555,0.0,21.11111111111111,32.22222222222222,4.444444444444445,5.555555555555555,3307.777777777778,12.222222222222221
HPAP-074,Head of pancreas,ROI4,CD163,0.9,4511,210.0,1072.2222222222222,67.77777777777777,84.44444444444444,11.11111111111111,2.2222222222222223,3.333333333333333,13.333333333333332,15.555555555555555,6.666666666666666,14.444444444444445,3505.5555555555557,5.555555555555555
HPAP-074,Head of pancreas,ROI5,CD163,0.8075,4488,274.92260061919507,1249.5356037151703,90.40247678018576,80.49535603715171,13.622291021671826,0.0,16.09907120743034,14.860681114551083,34.6749226006192,8.6687306501548,16.09907120743034,3756.0371517027866,2.476780185758514
HPAP-075,Body of pancreas,ROI1,CD163,1.0,6801,320.0,1241.0,24.0,26.0,4.0,0.0,1.0,2.0,6.0,1.0,9.0,5165.0,2.0
HPAP-075,Body of pancreas,ROI3,CD163,1.0,6326,220.0,1107.0,39.0,29.0,3.0,1.0,1.0,6.0,14.0,3.0,27.0,4876.0,0.0
HPAP-075,Body of pancreas,ROI4,CD163,1.0,6700,259.0,1023.0,45.0,31.0,5.0,0.0,1.0,6.0,13.0,3.0,26.0,5288.0,0.0
HPAP-075,Head of pancreas,ROI1,CD163,1.0,7323,355.0,1050.0,138.0,49.0,0.0,0.0,2.0,35.0,74.0,4.0,26.0,5581.0,9.0
HPAP-075,Head of pancreas,ROI2,CD163,1.0,7257,333.0,1208.0,98.0,40.0,11.0,0.0,2.0,29.0,64.0,5.0,22.0,5443.0,2.0
HPAP-075,Head of pancreas,ROI3,CD163,1.0,7658,468.0,1151.0,48.0,41.0,11.0,0.0,0.0,13.0,25.0,0.0,13.0,5887.0,1.0
HPAP-075,Tail of pancreas,ROI1,CD163,1.0,7500,421.0,1408.0,191.0,78.0,6.0,2.0,2.0,37.0,144.0,18.0,61.0,5132.0,0.0
HPAP-075,Tail of pancreas,ROI2,CD163,1.96,14495,405.6122448979592,1217.3469387755101,224.48979591836735,77.55102040816327,7.653061224489796,0.0,0.0,28.06122448979592,121.42857142857143,14.285714285714286,52.04081632653061,5246.428571428572,0.5102040816326531
HPAP-075,Tail of pancreas,ROI6,CD163,1.69,12846,358.57988165680473,1434.9112426035504,183.4319526627219,65.08875739644971,13.017751479289942,0.591715976331361,1.183431952662722,20.710059171597635,121.89349112426036,10.059171597633137,53.84615384615385,5335.502958579882,2.366863905325444
HPAP-080,Head of pancreas,ROI1,CD163,1.0,7272,486.0,1131.0,5.0,15.0,7.0,0.0,0.0,3.0,3.0,2.0,3.0,5614.0,3.0
HPAP-080,Head of pancreas,ROI2,CD163,1.0,6953,379.0,1180.0,33.0,14.0,9.0,0.0,0.0,7.0,12.0,0.0,3.0,5316.0,0.0
HPAP-080,Head of pancreas,ROI3,CD163,1.0,6871,352.0,1221.0,32.0,7.0,5.0,0.0,0.0,6.0,12.0,0.0,35.0,5199.0,2.0
HPAP-080,Tail of pancreas,ROI1,CD163,2.0,14121,420.0,1277.5,252.0,11.0,15.0,1.0,1.5,21.0,42.5,6.0,44.0,4967.0,2.0
HPAP-080,Tail of pancreas,ROI2,CD163,1.92,12220,361.9791666666667,1258.3333333333335,127.08333333333334,13.541666666666668,13.020833333333334,0.0,0.5208333333333334,11.458333333333334,18.75,3.125,29.6875,4525.520833333334,1.5625
HPAP-080,Tail of pancreas,ROI3,CD163,1.0,7411,485.0,1753.0,138.0,11.0,3.0,0.0,0.0,15.0,37.0,10.0,28.0,4930.0,1.0
HPAP-082,Body of pancreas,ROI1,both,1.0,6145,383.0,14.0,633.0,1.0,33.0,10.0,3.0,82.0,184.0,21.0,22.0,4712.0,47.0
HPAP-082,Body of pancreas,ROI4,both,1.0,6171,449.0,9.0,596.0,60.0,0.0,0.0,3.0,63.0,177.0,24.0,29.0,4707.0,54.0
HPAP-082,Head of pancreas,ROI1,both,1.0,5963,347.0,65.0,403.0,93.0,22.0,3.0,0.0,52.0,132.0,29.0,17.0,4798.0,2.0
HPAP-082,Head of pancreas,ROI2,both,1.0,6099,345.0,114.0,355.0,52.0,8.0,0.0,0.0,56.0,142.0,21.0,24.0,4978.0,4.0
HPAP-082,Head of pancreas,ROI3,both,1.0,5520,285.0,108.0,442.0,80.0,25.0,0.0,2.0,57.0,134.0,22.0,29.0,4332.0,4.0
HPAP-082,Tail of pancreas,ROI1,both,1.0,6192,432.0,121.0,308.0,56.0,0.0,0.0,0.0,29.0,123.0,18.0,24.0,5058.0,23.0
HPAP-082,Tail of pancreas,ROI3,both,1.0,6066,392.0,3.0,222.0,64.0,15.0,0.0,4.0,22.0,108.0,10.0,13.0,5211.0,2.0
