agent_type,agent_id,x,y,z,cell_state,additional_info
CANCER,323,29,23,23,PROGENITOR,divideCD=0;divideFlag=1
CANCER,324,26,23,25,STEM,divideCD=0;divideFlag=1
CANCER,325,26,22,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,326,27,23,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,327,27,25,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,328,29,25,33,PROGENITOR,divideCD=0;divideFlag=1
CANCER,329,26,24,19,PROGENITOR,divideCD=0;divideFlag=1
CANCER,330,26,24,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,331,25,25,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,332,14,7,24,STEM,divideCD=0;divideFlag=1
CANCER,333,33,25,20,STEM,divideCD=0;divideFlag=1
CANCER,334,27,20,28,STEM,divideCD=0;divideFlag=1
CANCER,335,26,24,28,PROGENITOR,divideCD=0;divideFlag=1
CANCER,336,25,27,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,337,26,26,35,PROGENITOR,divideCD=0;divideFlag=1
CANCER,338,29,26,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,339,28,26,20,PROGENITOR,divideCD=0;divideFlag=1
CANCER,340,25,27,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,341,27,26,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,342,29,27,26,STEM,divideCD=0;divideFlag=1
CANCER,343,26,25,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,344,28,26,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,345,29,27,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,346,26,25,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,347,27,28,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,348,27,29,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,349,27,28,23,PROGENITOR,divideCD=0;divideFlag=1
CANCER,350,24,29,19,PROGENITOR,divideCD=0;divideFlag=1
CANCER,351,28,31,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,352,26,27,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,353,27,28,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,354,30,28,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,355,24,30,30,PROGENITOR,divideCD=0;divideFlag=1
CANCER,356,28,32,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,357,24,29,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,358,26,29,25,PROGENITOR,divideCD=0;divideFlag=1
