area_mm2,density_cd4_t,density_cd8_t,density_b_cell,density_dc_candidate,density_macrophage,density_mdsc,density_fibroblast,density_endothelial,septa_frac_cd4_t,septa_dist_median_cd4_t,septa_frac_cd8_t,septa_dist_median_cd8_t,septa_frac_b_cell,septa_dist_median_b_cell,septa_frac_dc_candidate,septa_dist_median_dc_candidate,septa_frac_macrophage,septa_dist_median_macrophage,septa_frac_mdsc,septa_dist_median_mdsc,septa_frac_fibroblast,septa_dist_median_fibroblast,septa_frac_endothelial,septa_dist_median_endothelial,nn_cd4_t_to_cd4_t,nn_cd4_t_to_cd8_t,nn_cd4_t_to_b_cell,nn_cd4_t_to_dc_candidate,nn_cd4_t_to_macrophage,nn_cd4_t_to_fibroblast,nn_cd8_t_to_cd4_t,nn_cd8_t_to_cd8_t,nn_cd8_t_to_b_cell,nn_cd8_t_to_dc_candidate,nn_cd8_t_to_macrophage,nn_cd8_t_to_fibroblast,nn_b_cell_to_cd4_t,nn_b_cell_to_cd8_t,nn_b_cell_to_b_cell,nn_b_cell_to_dc_candidate,nn_b_cell_to_macrophage,nn_b_cell_to_fibroblast,nn_dc_candidate_to_cd4_t,nn_dc_candidate_to_cd8_t,nn_dc_candidate_to_b_cell,nn_dc_candidate_to_dc_candidate,nn_dc_candidate_to_macrophage,nn_dc_candidate_to_fibroblast,nn_macrophage_to_cd4_t,nn_macrophage_to_cd8_t,nn_macrophage_to_b_cell,nn_macrophage_to_dc_candidate,nn_macrophage_to_macrophage,nn_macrophage_to_fibroblast,nn_fibroblast_to_cd4_t,nn_fibroblast_to_cd8_t,nn_fibroblast_to_b_cell,nn_fibroblast_to_dc_candidate,nn_fibroblast_to_macrophage,nn_fibroblast_to_fibroblast,donor,region,roi,nn_cd4_t_to_mdsc,nn_cd8_t_to_mdsc,nn_b_cell_to_mdsc,nn_dc_candidate_to_mdsc,nn_macrophage_to_mdsc,nn_mdsc_to_cd4_t,nn_mdsc_to_cd8_t,nn_mdsc_to_b_cell,nn_mdsc_to_dc_candidate,nn_mdsc_to_macrophage,nn_mdsc_to_mdsc,nn_cd4_t_to_endothelial,nn_cd8_t_to_endothelial,nn_b_cell_to_endothelial,nn_dc_candidate_to_endothelial,nn_macrophage_to_endothelial,nn_endothelial_to_cd4_t,nn_endothelial_to_cd8_t,nn_endothelial_to_b_cell,nn_endothelial_to_dc_candidate,nn_endothelial_to_macrophage,nn_endothelial_to_endothelial,nn_mdsc_to_endothelial,nn_endothelial_to_mdsc,nn_mdsc_to_fibroblast,nn_fibroblast_to_mdsc,nn_fibroblast_to_endothelial,nn_endothelial_to_fibroblast
0.991995,5.040348102501762,26.20981013300916,3.024208861501057,193.54936713606764,81.65363926052854,0.0,0.0,0.0,,,,,,,,,,,,,,,,,158.9810839804641,97.46083157413327,326.5435473976242,27.719880323066945,32.30954143459699,,188.17976616368412,94.55460816953978,215.6105055319583,34.476599676468595,42.94614248086767,,270.6339382184448,41.302790822857176,171.55543829572875,37.22772797450568,23.734205274245017,,244.35523874065484,99.63308964876532,221.97433098068183,24.751272015987013,40.58307819737804,,224.15780356574248,89.17077413618729,202.43014208672224,22.83127761996964,44.70790613288322,,,,,,,,HPAP-014,Body of pancreas,ROI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9927291,1.007324125375385,9.065917128378466,0.0,23.168454883633856,23.168454883633856,0.0,0.0,0.0,,,0.0,451.0088690923938,,,0.043478260869565216,628.6811592532418,0.0,378.6357088284199,,,,,,,,,,,,,,175.4592356087077,,163.50442039872684,134.55231519084418,,,,,,,,,210.46857265240297,,81.55374203432734,82.61018168534628,,,138.61886306842297,,93.51475493037589,59.26659360940189,,,,,,,,HPAP-014,Body of pancreas,ROI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.98091346,3.0583737725661613,9.175121317698483,2.038915848377441,72.38151261739915,29.564279801472892,0.0,0.0,32.622653574039056,0.3333333333333333,127.34991166074674,0.1111111111111111,222.4230203913255,0.0,277.5837864621758,0.15492957746478872,128.80993750483694,0.2413793103448276,69.46221994724903,,,,,0.0,361.6722925173884,209.494729849371,311.6598670268533,388.51681756985073,81.96660089996007,33.356561760200485,,352.735837909749,84.85228289109793,120.35935051925642,52.8727854025094,107.17736316269477,,315.22332815254646,14.321424866629219,177.20968887411823,64.00321783654283,92.17308715116373,,295.19249910973303,217.1479351457857,363.5497814634352,50.766071861432344,66.22391134846511,,360.06872359934647,240.12575711197726,364.0131337931383,39.23181620590046,85.38505145347801,,,,,,,,HPAP-014,Head of pancreas,ROI1,,,,,,,,,,,,364.5463420459067,172.22534403973228,136.3462512946764,268.17913380157114,248.84852029621067,405.48046035212917,191.27004228151824,224.76147634896176,90.72972685297924,153.4397705700143,17.464409228871894,,,,,,
0.97030866,0.0,11.336598792634325,1.0305998902394842,30.91799670718452,10.30599890239484,0.0,0.0,0.0,,,0.09090909090909091,240.35390573069537,,,0.03333333333333333,288.3868280167607,0.0,271.36431618329766,,,,,,,,,,,,,,29.300595180570102,,76.55618153202877,109.55389816243053,,,,,,,,,211.50842937604983,,79.28511444705597,157.09508496092946,,,83.16350398974689,,89.66896853983818,188.43381590953408,,,,,,,,HPAP-014,Head of pancreas,ROI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9913321,1.008743675441367,49.428440096626986,1.008743675441367,54.47215847383382,219.90612124621802,0.0,0.0,514.4592744750972,,,0.16326530612244897,210.459022139703,,,0.07407407407407407,153.02278301763147,0.0871559633027523,208.62046589989995,,,,,0.13529411764705881,140.92763841328366,,,,,,,,45.00174463627024,,68.56779219651168,25.4811375726868,,,,,,,,,86.75203486686314,,40.067865010198446,30.816293604392136,,,67.97827938565118,,61.220088904835706,18.170442926457884,,,,,,,,HPAP-014,Tail of pancreas,ROI1,,,,,,,,,,,,,23.595549363357787,,22.17128839721495,21.812255889298704,,82.87317399193185,,72.30960232452568,39.77403076005068,13.371202652086907,,,,,,
0.990694,0.0,19.17847515027146,6.056360573769934,41.38513058742789,72.67632688523922,0.0,0.0,467.3491576092466,,,0.0,267.0674072214728,0.0,370.69194034309083,0.17073170731707318,144.4714504668656,0.19444444444444445,173.17696392820756,,,,,0.04967602591792657,240.7072911234722,,,,,,,,111.70638332577828,217.59167993872305,68.97176635699932,59.96604629500734,,,100.58429568751794,64.32086789465032,40.993079338007135,42.96626750851536,,,136.04904278688787,315.8294709109778,79.66001213814941,37.89715095933353,,,141.65879411972216,271.1461657089517,49.94085911890073,23.8781483139472,,,,,,,,HPAP-014,Tail of pancreas,ROI2,,,,,,,,,,,,,20.268018318947846,32.7056553353048,22.837733378485172,22.403353673953887,,105.57092990783717,190.96519148859684,71.91751610953047,63.6398404859495,16.73865191929461,,,,,,
0.9922316,18.140925833327127,80.62633703700945,2.015658425925236,8.062633703700945,140.0882606018039,0.0,0.0,0.0,0.3888888888888889,24.421012981932243,0.5375,19.56978538113181,0.0,34.316169172464186,0.75,12.780109889280517,0.6762589928057554,14.7648230602334,,,,,,,46.70618339377668,32.0910392807907,377.03399077159804,139.17485483476705,22.279891000027963,,93.64337362005136,28.495528412378146,342.7804379971807,127.60653771840984,25.978834146251835,,110.57040962977403,46.103699541663985,293.446755943997,185.5785546627539,45.782616367196624,,119.18953172908518,38.33038428890457,368.3478595485778,175.7574068528528,26.694608508456977,,75.19692960555915,35.52747761333899,346.0681745094361,132.3792982001036,20.955683545493397,,,,,,,,HPAP-014,Tail of pancreas,ROI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9910832,0.0,0.0,0.0,0.0,0.0,0.0,156.39453807481854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.056578983675614,HPAP-018,Body of pancreas,ROI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99301666,0.0,15.105486746592373,1.007032449772825,36.25316819182169,4.0281297990913,0.0,0.0,0.0,,,0.2,84.40379138403677,,,0.027777777777777776,179.53175556397645,0.25,131.80616650138114,,,,,,,,,,,,,,88.12560805068134,,44.79715239602125,316.18624063438676,,,,,,,,,87.20386018878725,,55.39595683851034,294.92581107913077,,,67.86662015337873,,57.1340989947667,95.65621411700918,,,,,,,,HPAP-018,Tail of pancreas,ROI4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9484288,0.0,0.0,0.0,0.0,192.95069713131508,0.0,0.0,0.0,,,,,,,,,0.22950819672131148,120.61509026651682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.346619601075457,,,,,,,,HPAP-026,Head of pancreas,ROI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.984723,5.077570182272042,10.155140364544083,6.0930842187264505,11.170654400998492,82.25663695280709,0.0,0.0,107.64448786416729,0.0,310.787708894673,0.0,432.4804611801968,0.0,218.48827341188922,0.18181818181818182,67.80117993073571,0.2222222222222222,199.4041122946064,,,,,0.03773584905660377,151.3309218959837,288.8061656940085,154.6281378471575,345.2861091743377,144.74913374211528,101.3340294714017,,161.75314545574258,98.60043104920489,214.87981766111506,241.36000066924765,79.24247169440513,,275.646050097518,206.27864867104057,191.94268156573395,99.27977097239852,91.41415685753225,,337.9479962645137,223.7872805365355,226.94420231870882,214.21676673784643,55.35949837177022,,290.5660916669324,185.0603929305328,254.1226779090743,126.28326981613517,32.29721992571014,,,,,,,,HPAP-026,Head of pancreas,ROI2,,,,,,,,,,,,104.26827845365922,75.1937803661785,74.58766038888356,113.22324772523669,86.19975304843148,307.2424301577138,282.0634024124432,203.86067433284438,168.95697948830892,73.74755798450025,18.922540258928006,,,,,,
1.4280506,8.403063369761833,18.906892581964122,15.405616177896693,53.21940134182494,275.9005806405135,0.0,0.0,0.0,0.08333333333333333,347.5895399721734,0.07407407407407407,406.6017707782395,0.09090909090909091,269.2610090087033,0.18421052631578946,359.4430418847496,0.09137055837563451,197.2434667985214,,,,,,,142.71636219521565,113.46408861725556,96.19951748274543,58.12749152146365,15.822536388975145,,132.753954209139,84.7386724313472,105.77087705782516,40.982191455844095,25.729644422961616,,142.52640827466143,93.33604341508075,66.70590551661324,54.88826005630415,24.954549017404098,,134.9641694742808,67.50136177622728,88.89912451530688,43.18404877149614,28.47589435078011,,166.42731764192467,113.52120195137235,139.81349690982915,71.24750134402473,20.75572820716952,,,,,,,,HPAP-026,Head of pancreas,ROI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99141896,14.121174394661296,76.65780385673276,3.025965941713135,6.05193188342627,1543.2426302736988,0.0,0.0,118.01267172681226,0.14285714285714285,183.2307517416616,0.10526315789473684,158.27449433522108,0.0,160.0281225285106,0.0,76.10696826790549,0.10915032679738562,185.28083642956705,,,,,0.06837606837606838,134.07833531186162,134.92207588599774,61.15678300292898,318.74283323725905,401.4986156370267,15.864574408410125,,117.27820919214335,32.074378583514466,147.85048995093342,179.62489500593762,13.423477675250977,,133.66984290940138,33.6708486891818,379.4393660128242,121.25555859724855,15.539719701599509,,105.75761240405127,60.9800560142945,155.82091168465467,93.62658318977985,15.743847980907425,,136.95196161050956,57.392599380280004,262.88973003124966,249.84896055750977,12.665043600076041,,,,,,,,HPAP-026,Tail of pancreas,ROI1,,,,,,,,,,,,114.62691232004312,76.86797273130438,102.84488866234872,81.62539837205611,83.574318780554,133.5217729740744,74.249456864073,267.53897966660605,316.0016959979725,23.541823063199317,15.490429800262358,,,,,,
0.9857134,2.0289872844954386,3.043480926743158,1.0144936422477193,4.057974568990877,676.6672593792289,0.0,0.0,0.0,0.5,48.088460154178364,0.6666666666666666,13.0,,,0.0,136.09411599902432,0.15892053973013492,120.10828447696687,,,,,,,367.24291266289146,365.66814847474336,,201.22292361987365,31.912656959243748,,299.0756441591158,43.160713492789135,,140.0755574824179,46.83478971010282,,,,,,,,249.88636435059007,409.1974143779715,,331.73199182989373,29.87058332057713,,405.9486871363075,576.7539148856652,,288.2007503425732,14.911078813763813,,,,,,,,HPAP-026,Tail of pancreas,ROI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1949543,16.737042077900416,25.942415220745644,21.75815470127054,15.063337870110374,274.4874900775668,0.8368521038950207,0.0,53.55853464928133,0.1,152.93217454386254,0.06451612903225806,184.0108692441835,0.038461538461538464,237.8507757622328,0.1111111111111111,130.4262697780283,0.14939024390243902,122.03874581298516,,,,,0.0625,156.21917119175015,49.00247317721102,94.8170938866102,73.11313237288084,187.0563370016819,24.820816041192998,,137.36780140915374,118.31532561943217,100.12990719463056,150.94274423215032,26.25664436962321,,149.47251078285004,73.08858593811993,119.29186313511778,131.26469374404377,28.558235216822123,,183.71541744349457,72.87359730862357,68.85907595966135,113.09727461707968,26.95605347041038,,138.07843621885655,84.34001573091221,99.31068987825708,161.0143982891276,22.263599427614253,,,,,,,,HPAP-026,Tail of pancreas,ROI3,,,,,,,,,,,,93.92517073203177,107.93206030622571,79.46525220180871,134.16646643439842,99.37954396561014,135.16144837207958,127.72678895656394,108.41100239616104,145.0549454558639,41.64059684348171,29.61463372523019,,,,,,
0.99432707,9.051347676902825,48.273854276815065,59.33661254858519,13.074168866637415,366.0767282658476,74.42219201008989,0.0,0.0,0.2222222222222222,166.76030702778164,0.2708333333333333,77.55820351940412,0.06779661016949153,98.88377015466189,0.0,82.02438661763951,0.3543956043956044,59.70167623721248,0.08108108108108109,72.18029649101678,,,,,159.95234399400843,33.675046025338894,77.35465787120191,112.7365443073831,24.147721189858512,,113.23636142961118,54.544801444916345,65.09770684740657,142.21877129686425,28.465104915701147,,160.37294825544487,67.29488470023621,35.52512305917783,139.2215535222637,27.186257553896933,,130.66462574232983,67.43718413333902,64.0291640733283,100.24863731055738,27.648331470022107,,281.01573209478397,83.03075507058541,74.28239740718584,171.05119436981101,14.958423675931094,,,,,,,,HPAP-027,Body of pancreas,ROI1,48.04143518637149,47.85436058267287,56.04247532430936,59.89561476212855,75.85590273505038,91.85026809020263,42.899937573702545,54.25739629105766,118.4492299406598,24.17666963968651,23.610334916863703,,,,,,,,,,,,,,,,,
0.9921888,4.031490734863511,29.22830782776046,71.55896054382733,14.11021757202229,116.91323131104184,3.0236180511476336,0.0,0.0,0.75,11.920531143047942,0.3793103448275862,31.38470965295043,0.1267605633802817,89.27485648266257,0.14285714285714285,46.796622626939325,0.5344827586206896,18.360022573334675,0.0,161.54875425084526,,,,,151.8593142610843,42.25495354921969,54.651861712116684,119.58688223085113,29.402496973468253,,206.54433312328212,57.23335984308947,55.90421102288847,144.78052302677668,48.96001995627764,,294.4570105944568,92.99623405543522,30.658961145773684,118.33552357410227,76.20880108837892,,347.53170426701575,106.3091555711874,69.69575071755405,114.26168588864294,66.2591783618103,,237.3315551607402,101.9250199387997,71.06235257897485,182.46775448745223,30.495730384992584,,,,,,,,HPAP-027,Body of pancreas,ROI2,148.62441172515918,332.5293171727827,243.86944003590014,391.8989185839012,265.07275990000824,184.20849219963102,71.48544014065888,63.07390152630609,176.17845554135906,54.736059256761266,456.11193684758314,,,,,,,,,,,,,,,,,
0.99200404,5.040302069342271,31.249872829922083,47.37883945181735,58.46750400437035,133.06397463063595,29.233752002185174,0.0,143.1445787693205,0.2,31.953090617340916,0.41935483870967744,63.34824385884742,0.14893617021276595,104.80935072788114,0.3448275862068966,64.17800560721074,0.24242424242424243,81.44885755159666,0.06896551724137931,108.67382389517726,,,0.176056338028169,82.78790579333815,112.96199684576665,46.894940739370625,75.63241742051791,51.84984581140056,17.172069005460344,,188.13416850301442,47.281062747097366,73.95376835965426,53.05158668131521,28.106419154289167,,291.4668330581168,90.98129399612223,69.84214460058125,71.69978439445134,51.28649400412121,,294.5936297485566,96.42859577880057,72.811977702362,32.332166948715816,30.61492784232091,,234.1277740482758,90.88871374351496,79.77911181200008,55.82330132957857,33.214912307015624,,,,,,,,HPAP-027,Body of pancreas,ROI3,91.02863742764681,111.37542774460341,73.35225383142588,123.33408006190481,104.68304838204108,252.25001780886595,108.12614609306951,65.97238733557101,84.65471492678593,31.352800432335727,57.77135819204482,50.86452160657405,36.62073009969334,36.47230287840117,36.34274569874526,43.38096850440904,248.78337946496845,105.4378612818209,65.77710457698385,66.42462976950534,47.01828554125548,31.597133186727824,38.16517793819931,76.07651212218788,,,,
0.9888935,4.044924922608083,221.45963951279256,2.0224624613040416,0.0,409.54864841406845,0.0,0.0,94.04450445063794,0.25,66.9908159435326,0.0502283105022831,182.70194306574848,0.0,251.4183534377308,,,0.09876543209876543,130.64838307457157,,,,,0.021505376344086023,157.20368952413298,99.9956935729884,15.04404749554191,370.38787981151796,,24.446220454639402,,260.72800918645896,22.268146351775687,350.9997809977491,,24.370377231373013,,374.49482893329935,34.43266653015209,373.7033616976789,,19.47270601579403,,,,,,,,304.9612529239707,33.46452846374194,355.760010824417,,16.104809438133987,,,,,,,,HPAP-027,Head of pancreas,ROI1,,,,,,,,,,,,69.60750370796296,77.18921504239519,27.12348951084499,,82.41420838595967,425.5091517720272,43.21501053104942,358.2894712380878,,32.38702993235346,16.493371351625722,,,,,,
0.98803985,14.16946895730706,289.4620086992728,17.20578373387286,12.145259106263195,112.34364673293454,31.375252691179917,181.16678166842598,0.0,0.35714285714285715,42.748778981097175,0.40559440559440557,32.68831926827863,0.47058823529411764,29.154759474226502,0.4166666666666667,114.12274770047742,0.45045045045045046,36.6742416417845,0.41935483870967744,49.658836071740545,0.3240223463687151,85.44003745317531,,,80.30576272555837,19.55049934255407,77.9156172000005,158.10703969462293,44.66001996568092,29.844188265678735,85.55636423431015,18.361473431428088,68.04580849420262,143.9160054248498,33.86692430888107,30.62267088232681,90.26034182726836,17.036245998423137,149.26247881003826,150.15504460512128,45.26239813344705,35.94376639491349,149.32771266165233,19.05462819604745,81.23274583191474,77.54783608055136,46.80052434462868,29.35250127099181,96.81270816089817,22.97540822489168,82.8858896847218,161.75384231174277,29.077777433662654,32.313495626311095,105.31912843938687,25.343779030752664,109.94719064874145,153.28621643349146,45.42587664476581,29.79538805725688,HPAP-027,Head of pancreas,ROI2,79.01038744863493,61.99040227453325,63.45564470020878,42.767741900490165,66.28993314666948,90.62563794555471,18.975763692215175,78.38707842842105,161.70875340544353,25.976311235256848,48.65342633161993,,,,,,,,,,,,,,40.07731968747301,88.20717481452455,,
0.99278533,55.39969022898056,253.8313079582382,29.210745757098838,20.145341901447477,159.14820102143506,61.4432927994148,0.0,0.0,0.09090909090909091,102.0,0.10714285714285714,108.27044473652518,0.2413793103448276,39.59797974644666,0.15,100.43505559831432,0.2721518987341772,68.03421438643002,0.06557377049180328,128.3160161476345,,,,,56.25675411355158,19.17921832485997,108.16404660762096,88.1951702531405,38.93469011214705,,55.7838066460197,24.770851156937102,107.31323250914946,113.7147222851523,40.249660746215355,,94.54605071164839,33.332320469076265,45.00331044127586,116.1968537832114,37.739883470981766,,57.20177079339008,35.871970608492056,144.38656463480604,73.69068147545681,28.181742589991984,,61.49499592082449,30.04313144967672,154.5520572895744,103.11137731710264,25.578110478818846,,,,,,,,HPAP-027,Head of pancreas,ROI3,45.505322730328295,62.5391053940718,120.58891591347609,50.95044441414409,69.22303088685088,54.830277644196855,24.79679221772487,124.06685976833867,91.66395460491715,36.86555748057718,33.96026146795606,,,,,,,,,,,,,,,,,
0.9663574,1.0348138170198622,8.278510536158898,0.0,73.47178100841022,17.591834889337658,62.08882902119173,0.0,120.03840277430402,,,,,,,,,,,,,,,,,,,,,,,,201.87644156307718,,76.73605162714911,100.68435879472018,,,,,,,,,177.54118147433698,,35.194471114198166,95.89675272267345,,,147.70726598889874,,52.21883223012509,146.78528149494358,,,,,,,,HPAP-034,Body of pancreas,ROI1,,52.632379064269905,,49.75328347888114,63.61023588495202,,175.83218050591182,,46.597052176617275,109.62366313914978,43.79378404521447,,248.92963929624653,,207.2570362876313,180.28092930880265,,216.76678273963137,,84.62943696936712,127.22045077405426,10.094150489520054,238.55694889087727,120.66854365384054,,,,
1.5100503,7.946755168063711,15.23128073878878,0.0,107.94342436619874,25.16472469886842,150.32611859587186,0.0,180.1264504761108,0.0,690.0161757756757,0.0,464.2628565801921,,,0.0,776.2074464986792,0.0,737.9415520288675,0.00881057268722467,1040.3581114212548,,,0.0,546.6041939474248,91.00761482939633,54.57098499096239,,26.045371485748827,67.59162930418384,,162.0831207088903,133.6523005101895,,39.41713971024225,71.94229357683245,,,,,,,,187.13566861432662,128.76226464709737,,40.51959447526876,97.93371133997846,,197.18975597188566,124.6637325282999,,45.86793695113428,73.36602262850523,,,,,,,,HPAP-034,Body of pancreas,ROI2,26.802694294376693,31.553148047930026,,34.203370571834185,37.27779650235706,178.39313035786333,161.03036461104068,,36.40670937604674,89.41709479345695,22.358457042740582,40.53793389495158,77.75333663368713,,102.88935340012394,117.83869624815773,214.9930653724453,108.03794906474934,,49.45793053370795,101.13024518892097,10.750053436595953,102.40899145968858,54.127429115262544,,,,
1.0960549,3.6494521922371015,16.422534865066957,0.0,41.96870021072667,27.370891441778262,71.16431774862347,694.3082795731085,0.0,0.5,45.901040233309736,0.1111111111111111,310.3390377840767,,,0.043478260869565216,423.88508858099954,0.03333333333333333,202.66574363164744,0.1282051282051282,165.16558078122188,0.04467805519053877,334.20053859920694,,,139.74815313761377,74.15471889865734,,116.18947022551097,72.79396545591632,14.039931993487361,342.5809015738474,73.88060729013607,,70.92051027041043,77.4321965671333,17.44885299442962,,,,,,,395.2786906928919,120.47885515502074,,57.97637314963155,82.31986983565292,14.498233815585895,261.826381712527,129.92244778259158,,76.46977356695746,85.58227284837128,18.253834634842928,325.3535026205795,121.28593480754077,,75.87826510008767,101.27335859890584,15.956466442622883,HPAP-034,Body of pancreas,ROI3,68.67610970648806,73.68032028128522,,69.60507011957694,52.076941580419714,297.86052354196534,107.76962230913703,,107.7652730998862,58.78467738290773,17.860617423963483,,,,,,,,,,,,,,22.599166562705715,74.5814237123816,,
0.9944163,9.050535506949156,16.089840901242944,1.005615056327684,115.64573147768365,26.145991464519785,607.3914940219212,0.0,0.0,0.0,641.0779983746128,0.0,677.7159100695465,,,0.0,553.47990026739,0.0,559.7310952659923,0.004966887417218543,696.010416547844,,,,,157.0266456222782,147.28061482993482,,41.02984267438475,104.3133688971121,,150.71732394735795,102.38008987953054,,34.13015143114052,98.19725891551074,,,,,,,,172.42220263009796,119.39932219663588,,38.85188783402088,102.81088996986901,,198.2488101713465,99.95830233386609,,46.380800317906065,70.54373041971364,,,,,,,,HPAP-034,Head of pancreas,ROI1,11.156551139471066,18.54754308937536,,26.222197129648354,22.829825556782225,157.05904398804265,111.63603970162836,,48.25924651793797,98.97116236194887,14.75562120613508,,,,,,,,,,,,,,,,,
1.094358,9.13777785523968,13.706666782859521,0.0,95.94666748001664,42.947555919626495,1159.5840098299154,0.0,201.94489060079692,0.0,725.9769327922713,0.0,472.6489183315667,,,0.02857142857142857,634.6904757438857,0.0,654.9412187364603,0.0031520882584712374,630.1650577428107,,,0.0,724.9668957959391,235.63664101215477,113.93655458553255,,41.21141869258773,86.60002283975143,,120.71049193679818,196.0888137620676,,67.3161697293336,113.71834634981536,,,,,,,,143.3345819917204,141.15365241838091,,50.16637216929405,65.01440518350536,,130.59820912309826,145.2976639393199,,43.660295278292516,64.58729021433598,,,,,,,,HPAP-034,Head of pancreas,ROI2,15.554516686436113,14.501950507372483,,16.049714123611746,14.307186795117534,174.27736514125962,133.93641362871548,,52.572500858773715,78.32818368043571,13.58684090023842,89.61598444041117,117.79511828972959,,125.30147989951905,125.82822448126005,130.99964775470582,144.74254777900498,,84.59992573558513,105.89003708049148,12.826793636569004,96.79137965752626,19.451127510564124,,,,
1.0138118,5.918258045474909,12.822892431862304,0.9863763409124848,50.30519338653673,33.536795591024486,1451.9459738231776,0.0,184.45237575063467,,,,,,,,,,,,,,,,,181.7719793879016,137.2886804397561,,83.17702026246782,89.8916956139933,,200.1859493626015,153.62891466266214,,108.17715328038251,56.698635590802034,,,,,,,,244.78836632324783,148.97372455218192,,54.0067166176964,73.81819131420775,,215.10147574404567,131.9003935448843,,60.57159413920249,99.06622003086139,,,,,,,,HPAP-034,Head of pancreas,ROI3,10.226745338036764,10.896212586235784,,15.170520357891178,11.491298731228959,219.81440140791597,134.74193880245627,,79.31237840384614,81.48885046715336,12.178462064884476,116.15704105064572,79.31256952456037,,151.9835605517174,139.5571211972449,156.7093403334489,118.26471824471396,,133.2054068997291,94.14881187765673,10.384170258491366,112.96383938271237,22.691650715189265,,,,
0.9919237,9.073278612220205,6.048852408146803,0.0,9.073278612220205,39.31754065295422,491.97332919594,130.05032677515626,0.0,0.1111111111111111,193.05180651835403,0.0,185.88595037442138,,,0.0,175.30829986055994,0.15384615384615385,209.30360723121808,0.0389344262295082,223.36918202174115,0.023255813953488372,268.54422354614144,,,87.98262768018999,161.3033122943193,,149.02979135871843,79.08887173028539,36.02765647398269,133.2655769962712,143.70602745594962,,214.69380946356148,34.69365535623686,30.36543299090463,,,,,,,149.02979135871843,217.75619626022802,,121.15344673776137,66.84098814517488,37.957078810415986,148.86454977564205,174.22109196745956,,166.07912434880126,106.3429390081939,39.27611610442177,167.2125562803501,185.4972936774226,,129.1040445644811,59.59499323880962,26.277571807031606,HPAP-034,Tail of pancreas,ROI1,19.008607010149642,21.141010875391128,,20.729181929453706,17.137393812035615,128.51033639904114,203.15004086228032,,133.66929534299916,60.93405048874982,13.92748639125772,,,,,,,,,,,,,,36.552034197104945,18.91869574988029,,
0.994586,8.043547841161992,22.119756563195477,0.0,131.71309589902762,123.66954805786563,735.9846274663222,387.09573985592084,67.36471316973169,0.0,232.01832495441107,0.09090909090909091,223.2588157162051,,,0.0,372.3237838226293,0.032520325203252036,270.1740179958095,0.0273224043715847,284.3580461931489,0.012987012987012988,334.43235489408016,0.0,211.0852908186641,99.2239597817105,95.62115241702773,,57.53976472018377,22.43661628803905,24.606675993699998,169.1399861783847,62.33077856241363,,35.61767513409369,35.163795928467366,34.2050470580176,,,,,,,192.68490056920402,106.90433233373143,,32.004346606584406,48.441129172712174,18.734585210000297,206.10643575389628,109.6118401518394,,52.932718750136786,35.95358414654158,28.50742053248961,222.1532240594344,127.8106858157645,,40.4770189657209,50.27815918097785,18.63619206257383,HPAP-034,Tail of pancreas,ROI2,19.380783457945096,20.56240291781311,,21.076002996904815,16.01126391732719,196.2168777264462,124.93560876670861,,51.19789480823508,44.32092086714417,13.784131655480996,186.74040703141046,130.92490812416565,,170.29020145866258,167.34847997772457,279.12681941288275,65.66858563911443,,60.754418193466854,36.170534312171625,11.834182248922149,148.07434581868984,23.30688020684854,29.71959668824975,23.441439226293706,151.52354078574825,44.218240749736346
1.0125726,8.888251163310896,10.863418088491095,0.0,52.341923517275276,47.40400620432478,499.7172320705904,272.57303567486747,0.0,,,,,,,,,,,,,,,,,162.0026864404342,256.2045487467159,,94.77389200707077,85.80327094802585,33.0148701267386,121.57426972108237,89.22268696752671,,56.64921194927374,70.47202591981286,32.62609478176254,,,,,,,189.57938194166724,171.49311675214224,,54.712516960761185,94.18832614184909,25.382444249302974,162.09764433444195,255.7000763768919,,74.90532208294502,60.203674835409856,53.317812530081056,159.39513138867247,206.53330526513128,,61.90800215705552,94.30807536898257,17.263624231967434,HPAP-034,Tail of pancreas,ROI3,15.884996588160725,25.852273195665234,,22.124506248266044,18.776577467717246,168.995426735666,275.5014658366541,,75.08651460075653,60.77517369626343,14.120220497775321,,,,,,,,,,,,,,49.70659622617132,35.355701822072675,,
